id,permalink,username,text,posted,retweets,favorites,series,sentiment,season
1246222072738700000,https://twitter.com/KylahSmith18/status/1246222072738701315,KylahSmith18,If y’all haven’t seen Money Heist on Netflix. You missin,2020-04-03 23:44:30+00:00,0,4,Money Heist,1,4
1246222055877430000,https://twitter.com/yuriannknown/status/1246222055877431296,yuriannknown,Peaky Blinders Money Heist S5 Itaewon Class (l8r) pwede na matulog HSHSSHHSHAHAHA bella ciao ,2020-04-03 23:44:26+00:00,0,0,Money Heist,1,4
1246222046998270000,https://twitter.com/DaRealShawnaB/status/1246222046998278149,DaRealShawnaB,I’m gonna watch one episode per week for Money Heist.,2020-04-03 23:44:24+00:00,0,0,Money Heist,1,4
1246222046905970000,https://twitter.com/JonathanWilli9/status/1246222046905974785,JonathanWilli9,I think he mean Money Heist?,2020-04-03 23:44:24+00:00,0,0,Money Heist,1,4
1246222037124870000,https://twitter.com/jinsoulyells/status/1246222037124874240,jinsoulyells,i go on polish stan twt one time and immediately get a money heist spoiler shoved in my face. never wanted to k*rwa so much in my life,2020-04-03 23:44:21+00:00,0,0,Money Heist,1,4
1246222036336280000,https://twitter.com/ArhinfulBoateng/status/1246222036336283648,ArhinfulBoateng,Money Heist,2020-04-03 23:44:21+00:00,0,0,Money Heist,1,4
1246222033844710000,https://twitter.com/Tumojustin_/status/1246222033844711425,Tumojustin_,Nakakabitin Money heist man,2020-04-03 23:44:21+00:00,2,2,Money Heist,1,4
1246222023199790000,https://twitter.com/POPOTERA4EVER/status/1246222023199797249,POPOTERA4EVER,Maldito,2020-04-03 23:44:18+00:00,0,0,Money Heist,1,4
1246222022277050000,https://twitter.com/CarmenAnemona/status/1246222022277058563,CarmenAnemona,Ok ya vi el 1er capítulo de #Moneyheist y no me ha molestado tanto Tokio pero si sigue siento estupida,2020-04-03 23:44:18+00:00,0,1,Money Heist,1,4
1246222007630430000,https://twitter.com/Moneeymaker_13/status/1246222007630430215,Moneeymaker_13,"Still not done with money heist , keep getting distracted",2020-04-03 23:44:14+00:00,0,0,Money Heist,1,4
1246222004686020000,https://twitter.com/ShutUpPabs/status/1246222004686028800,ShutUpPabs,It’s weird that Money Heist premise is seemingly very much about details and yet it kinda doesn’t give a fuck about them when it’s all said and done. This show is beloved... im struggling to understand why? I’ll keep watching maybe that’ll change. The fuck else I have to do? Lol,2020-04-03 23:44:14+00:00,1,1,Money Heist,1,4
1246222000499990000,https://twitter.com/Kyleramossssss/status/1246222000499994624,Kyleramossssss,Mamaty na magsabi na panget s4 ng money heist!!!,2020-04-03 23:44:13+00:00,0,0,Money Heist,1,4
1246221997593350000,https://twitter.com/srivastaBAAP/status/1246221997593354240,srivastaBAAP,haven't watched money heist !!,2020-04-03 23:44:12+00:00,0,0,Money Heist,1,4
1246221996272250000,https://twitter.com/ixmfrxnch3t/status/1246221996272254978,ixmfrxnch3t,Alright so me finally ago give in and watch something on Netflix tonight.... Money Heist Season 1 Ep. 01,2020-04-03 23:44:12+00:00,0,0,Money Heist,1,4
1246221983047710000,https://twitter.com/MS3D1999/status/1246221983047712768,MS3D1999,Money Heist - S02 | E12 on TV Time https://tvtime.com/r/1jeZs,2020-04-03 23:44:09+00:00,0,0,Money Heist,1,4
1246221982158350000,https://twitter.com/sfayeb/status/1246221982158356481,sfayeb,epal mga nangsspoil ng s4 ng money heist,2020-04-03 23:44:08+00:00,0,3,Money Heist,1,4
1246221972817580000,https://twitter.com/Janedumalauron/status/1246221972817588229,Janedumalauron,"""Manila. Undercover agent for the gang."" Season 5 na dayon please #MoneyHeist",2020-04-03 23:44:06+00:00,0,2,Money Heist,1,4
1246221972436120000,https://twitter.com/Professor_H_/status/1246221972436123650,Professor_H_,۴۸ ساعت گذشته برای من رویایی ترین ۴۸ ساعت ممکن بود فصل ۴ دوتا سریال شاهکار رو دیدم #Mr_Robat &amp; #Money_Heist خدایا شکرت ک همینقدر بهم عمر دادی ک این دوتا رو ببینم ,2020-04-03 23:44:06+00:00,0,3,Money Heist,1,4
1246221972083820000,https://twitter.com/GodIsAbu/status/1246221972083822598,GodIsAbu,Its so funny that i have season 1-3 of money heist on my system but cant access them because my charger blew. ,2020-04-03 23:44:06+00:00,0,0,Money Heist,1,4
1246221967897870000,https://twitter.com/aishd_/status/1246221967897870337,aishd_,Money Heist time,2020-04-03 23:44:05+00:00,0,0,Money Heist,1,4
1246221965070940000,https://twitter.com/mwajoseh/status/1246221965070946305,mwajoseh,Just binge watched the whole season 4 of Money Heist in a single day (hours to be precise) #Moneyheistseason4 #MoneyHeist4 #ForNairobi,2020-04-03 23:44:04+00:00,0,0,Money Heist,1,4
1246221963594530000,https://twitter.com/mahaliabeauge/status/1246221963594534917,mahaliabeauge,Money Heist &gt;&gt;&gt;,2020-04-03 23:44:04+00:00,0,0,Money Heist,1,4
1246221962474590000,https://twitter.com/beawhitness/status/1246221962474590215,beawhitness,how y’all liking Money Heist season 4 so far?,2020-04-03 23:44:04+00:00,0,0,Money Heist,1,4
1246221949363200000,https://twitter.com/sadc_face/status/1246221949363204102,sadc_face,The last episode of money heist let s go thru it ,2020-04-03 23:44:01+00:00,0,0,Money Heist,1,4
1246221940748160000,https://twitter.com/jadahazeur2/status/1246221940748161026,jadahazeur2,Nairobi just died on Money Heist......THIS SHOW CANCELLED,2020-04-03 23:43:59+00:00,0,0,Money Heist,1,4
1246221938835560000,https://twitter.com/_mhassan99/status/1246221938835566593,_mhassan99,The writer for money heist must have some crazy iq,2020-04-03 23:43:58+00:00,0,2,Money Heist,1,4
1246221938168440000,https://twitter.com/crystaaalcoffey/status/1246221938168442880,crystaaalcoffey,Money heist season 4 is so good omfg,2020-04-03 23:43:58+00:00,0,0,Money Heist,1,4
1246221937635960000,https://twitter.com/JKDonads/status/1246221937635966978,JKDonads,katamad money heist ah kakain muna ako ,2020-04-03 23:43:58+00:00,0,2,Money Heist,1,4
1246221932502160000,https://twitter.com/tickboomexplode/status/1246221932502167552,tickboomexplode,"Money Heist fell off, I thought Professor was about to be on demon time. They should’ve held on to him not knowing Lisbon was alive for much longer.",2020-04-03 23:43:57+00:00,0,0,Money Heist,1,4
1246221932170800000,https://twitter.com/Jaunley1/status/1246221932170809346,Jaunley1,Ran through part 4 quick part 5?? #MoneyHeist,2020-04-03 23:43:56+00:00,0,0,Money Heist,1,4
1246221924151070000,https://twitter.com/jaojaobaay/status/1246221924151078914,jaojaobaay,"Sabi ko sa sarili ko manonood na ako Money Heist today pero shuta, hirap mag-move on from Episode 7. #คั่นกูEP7",2020-04-03 23:43:55+00:00,0,0,Money Heist,1,4
1246221922314120000,https://twitter.com/Keviinlouiis/status/1246221922314129408,Keviinlouiis,Money Heist got me fucked up smh,2020-04-03 23:43:54+00:00,0,0,Money Heist,1,4
1246221920401380000,https://twitter.com/Saikrishhhhhhhh/status/1246221920401387520,Saikrishhhhhhhh,Watch vikings and money heist dude. You'll get binge on it.,2020-04-03 23:43:54+00:00,0,1,Money Heist,1,4
1246221916442180000,https://twitter.com/Jemini___/status/1246221916442185729,Jemini___,Saying I’ve been SLEEPING on this Money Heist show?,2020-04-03 23:43:53+00:00,0,3,Money Heist,1,4
1246221907755780000,https://twitter.com/legendofwaves/status/1246221907755782145,legendofwaves,Time for some Money Heist with English audio ,2020-04-03 23:43:51+00:00,0,1,Money Heist,1,4
1246221900260470000,https://twitter.com/i_am_mubashir/status/1246221900260478976,i_am_mubashir,"Nobody: Money heist characters, every fucking 5 minutes: ",2020-04-03 23:43:49+00:00,0,1,Money Heist,1,4
1246221896670030000,https://twitter.com/laxandracheeks/status/1246221896670035969,laxandracheeks,"Money Heist Part 4, EP 6.",2020-04-03 23:43:48+00:00,0,1,Money Heist,1,4
1246221888407230000,https://twitter.com/MonmonSerrano/status/1246221888407232513,MonmonSerrano,Sobrang ganda ng money heist!!!!! I can't!!!! ,2020-04-03 23:43:46+00:00,0,1,Money Heist,1,4
1246221872901030000,https://twitter.com/devanghan2/status/1246221872901038080,devanghan2,Money heist on Netflix da sickest,2020-04-03 23:43:42+00:00,0,3,Money Heist,1,4
1246221863086370000,https://twitter.com/_kevinasp3/status/1246221863086370822,_kevinasp3,Only on s2 of Money Heist and s4 is already spoiled for me ,2020-04-03 23:43:40+00:00,0,1,Money Heist,1,4
1246221855066730000,https://twitter.com/reedgoyo/status/1246221855066734593,reedgoyo,delete urself,2020-04-03 23:43:38+00:00,0,0,Money Heist,1,4
1246221842832060000,https://twitter.com/EarForSounds/status/1246221842832068615,EarForSounds,I hate I finished ozark ..... I wanna money heist 4 but I know imma finish it to fast....,2020-04-03 23:43:35+00:00,0,0,Money Heist,1,4
1246221842659960000,https://twitter.com/manuel_gonzalz7/status/1246221842659962880,manuel_gonzalz7,Money Heist part 5 I’m waiting for you!,2020-04-03 23:43:35+00:00,0,3,Money Heist,1,4
1246221836628590000,https://twitter.com/surreyala/status/1246221836628590592,surreyala,All set to give money heist spoilers ,2020-04-03 23:43:34+00:00,0,1,Money Heist,1,4
1246221834153950000,https://twitter.com/iamrendellz/status/1246221834153951232,iamrendellz,Done part 4 (Money heist),2020-04-03 23:43:33+00:00,0,1,Money Heist,1,4
1246221831192830000,https://twitter.com/kimye_west/status/1246221831192838144,kimye_west,Why didn’t y’all tell me new Money Heist was out?!!,2020-04-03 23:43:32+00:00,0,0,Money Heist,1,4
1246221801853550000,https://twitter.com/theabautistaaa/status/1246221801853554689,theabautistaaa,Finished money heist in one day lang amazing thea,2020-04-03 23:43:25+00:00,0,22,Money Heist,1,4
1246221793670630000,https://twitter.com/_Wonky/status/1246221793670631424,_Wonky,تو چرا در حال money heist دیدن نیستی الان؟!,2020-04-03 23:43:23+00:00,0,1,Money Heist,1,4
1246221786393390000,https://twitter.com/clickieminaj/status/1246221786393395201,clickieminaj,Kaloka pati yong tita naming retired bossing ng bangko abay naadik sa Money Heist dahil walang magawa ngayong ECQ.,2020-04-03 23:43:22+00:00,0,0,Money Heist,1,4
1246221786053850000,https://twitter.com/sailingzeus/status/1246221786053857280,sailingzeus,It’s back!!! Casa del papel on Netflix!!!!! Money heist!!! ,2020-04-03 23:43:22+00:00,0,0,Money Heist,1,4
1246221785659510000,https://twitter.com/danyaleb__/status/1246221785659514880,danyaleb__,Brooooo if you don’t watch Money Heist.... you are SCHLEEP!!,2020-04-03 23:43:22+00:00,1,0,Money Heist,1,4
1246221775362550000,https://twitter.com/aluuuuuun/status/1246221775362555914,aluuuuuun,Money heist is stressing me out!!,2020-04-03 23:43:19+00:00,1,4,Money Heist,1,4
1246221773613510000,https://twitter.com/BibinibaD/status/1246221773613514754,BibinibaD,Chairman Dey hype money heist dem say who be ein favorite character he say Bella Ciao ,2020-04-03 23:43:19+00:00,0,1,Money Heist,1,4
1246221771294010000,https://twitter.com/StaceyyRobz/status/1246221771294019584,StaceyyRobz,Imma give Money Heist one more try ! Just one more fucking try.,2020-04-03 23:43:18+00:00,0,3,Money Heist,1,4
1246221763920490000,https://twitter.com/fastcuatro/status/1246221763920498691,fastcuatro,Money Heist Season 4 ,2020-04-03 23:43:16+00:00,0,0,Money Heist,1,4
1246221759856220000,https://twitter.com/therealtriniT_/status/1246221759856226305,therealtriniT_,Im still on season 1 of Money Heist.. so post about it &amp; you’re getting duffed,2020-04-03 23:43:15+00:00,0,2,Money Heist,1,4
1246221749785630000,https://twitter.com/KwameD_/status/1246221749785636865,KwameD_,I’m not even gonna watch season 4 of money heist anymore. I’ve basically watched it with all these fucking spoilers. Kmt,2020-04-03 23:43:13+00:00,0,1,Money Heist,1,4
1246221749521270000,https://twitter.com/Ejaaammm/status/1246221749521276929,Ejaaammm,So bila part 5 Money Heist keluar?,2020-04-03 23:43:13+00:00,0,0,Money Heist,1,4
1246221748187560000,https://twitter.com/_HenryO_/status/1246221748187561989,_HenryO_,Ok Money Heist time,2020-04-03 23:43:13+00:00,0,1,Money Heist,1,4
1246221742680440000,https://twitter.com/_sunkissedx/status/1246221742680440833,_sunkissedx,this season of money heist was so boring omg,2020-04-03 23:43:11+00:00,0,0,Money Heist,1,4
1246221741845810000,https://twitter.com/sushigirlali/status/1246221741845819394,sushigirlali,"New episodes of Money Heist dropped, so brb ",2020-04-03 23:43:11+00:00,0,0,Money Heist,1,4
1246221729531390000,https://twitter.com/utahJAZZ__/status/1246221729531396096,utahJAZZ__,I gotta rewatch money heist bc this child I birthed won’t be quiet,2020-04-03 23:43:08+00:00,0,0,Money Heist,1,4
1246221728705120000,https://twitter.com/Abimbolaa__/status/1246221728705122309,Abimbolaa__,Damn Money Heist quotes this season ,2020-04-03 23:43:08+00:00,1,2,Money Heist,1,4
1246221726624740000,https://twitter.com/batlogic/status/1246221726624747520,batlogic,"Anyway, it’s Money Heist weekend now. With a dash of the Kardashians.",2020-04-03 23:43:07+00:00,0,1,Money Heist,1,4
1246221695750370000,https://twitter.com/Haryordhayor/status/1246221695750373376,Haryordhayor,"I'm gona get a lotta goosebumps while i binge watch Money Heist this night. No seriously guys, I'm doing push ups and sit ups. Even though i got spoilers that Nairobi died, i know i won't be able to handle loosing my favorite money heister #ForNairobi #MoneyHeist4",2020-04-03 23:43:00+00:00,0,0,Money Heist,1,4
1246221692780800000,https://twitter.com/Yoo_Deee/status/1246221692780806150,Yoo_Deee,I FW Money Heist ,2020-04-03 23:42:59+00:00,0,0,Money Heist,1,4
1246221692109820000,https://twitter.com/exoIeavesm/status/1246221692109828096,exoIeavesm,THIS SEASON OF MONEY HEIST OH MY GOD,2020-04-03 23:42:59+00:00,0,0,Money Heist,1,4
1246221684618560000,https://twitter.com/CheJimenez_14/status/1246221684618563585,CheJimenez_14,Natapos na namin tatlong magkakapatid yung money heist kaninang madaling araw. Season 5 na please ,2020-04-03 23:42:57+00:00,0,0,Money Heist,1,4
1246221680256710000,https://twitter.com/samjunyarts/status/1246221680256716800,samjunyarts,#MoneyHeist #luth #ForNairobi kindly help retweet drawing of professor #MoneyHeist4,2020-04-03 23:42:56+00:00,1,2,Money Heist,1,4
1246221679761610000,https://twitter.com/ashishgahlot367/status/1246221679761616897,ashishgahlot367,@lacasadepapel #MoneyHeist4 You made a Money Heist webseries same as Professor make and execute the plan. Everything is perfect and neet. Everyone did a commandable job. Professor under the cop's hand let's see now who will make the plan. Wait for #MoneyH,2020-04-03 23:42:56+00:00,0,1,Money Heist,1,4
1246221673973580000,https://twitter.com/1Bce_/status/1246221673973583872,1Bce_,I finished money heist. Amazing,2020-04-03 23:42:55+00:00,0,0,Money Heist,1,4
1246221669481520000,https://twitter.com/SanctxmEmori/status/1246221669481529344,SanctxmEmori,watching money heist AND I AM SOOOO MAD IM SO SO SO SO SO SO SO SOS OS. MAD. SO MADDDDDDD IM GONNA CRY IM SO MAD,2020-04-03 23:42:54+00:00,0,2,Money Heist,1,4
1246221668709560000,https://twitter.com/Lestong30/status/1246221668709568512,Lestong30,Money Heist ,2020-04-03 23:42:54+00:00,0,2,Money Heist,1,4
1246221663634510000,https://twitter.com/reedgoyo/status/1246221663634518016,reedgoyo,good morniiing how are youuu,2020-04-03 23:42:52+00:00,0,1,Money Heist,1,4
1246221656860710000,https://twitter.com/_xkimberly_/status/1246221656860717057,_xkimberly_,Season 4 of Money Heist is outttttttttttt ,2020-04-03 23:42:51+00:00,1,0,Money Heist,1,4
1246221649214680000,https://twitter.com/Mufka16/status/1246221649214689281,Mufka16,I really thought part 4 was the finale of Money Heist ffs ,2020-04-03 23:42:49+00:00,0,0,Money Heist,1,4
1246221645649490000,https://twitter.com/tottytotty02/status/1246221645649494016,tottytotty02,Money Heist part 4 ,2020-04-03 23:42:48+00:00,0,0,Money Heist,1,4
1246221635776110000,https://twitter.com/themohamedwael/status/1246221635776118784,themohamedwael,Females get lel wad el rewesh ely bey spoil money heist some pussy,2020-04-03 23:42:46+00:00,0,0,Money Heist,1,4
1246221624065440000,https://twitter.com/AmirulAroll/status/1246221624065449985,AmirulAroll,mesti ngga money heist tok nak hahahahaha,2020-04-03 23:42:43+00:00,0,0,Money Heist,1,4
1246221620416560000,https://twitter.com/AlasheTundey/status/1246221620416561157,AlasheTundey,Money heist asap na too plan my own,2020-04-03 23:42:42+00:00,0,0,Money Heist,1,4
1246221618260640000,https://twitter.com/MagicJackson18/status/1246221618260647936,MagicJackson18,If u don’t watch Money Heist on Netflix you missing out ,2020-04-03 23:42:42+00:00,0,0,Money Heist,1,4
1246221617061110000,https://twitter.com/yas24s/status/1246221617061117952,yas24s,If you don’t like money heist it’s cause you’re dyslexic and can’t read subtitles,2020-04-03 23:42:41+00:00,2,2,Money Heist,1,4
1246221614737390000,https://twitter.com/Offline_much/status/1246221614737391616,Offline_much,Nope. Money heist.,2020-04-03 23:42:41+00:00,0,0,Money Heist,1,4
1246221609146420000,https://twitter.com/RafzOnTour/status/1246221609146421251,RafzOnTour,"It's part of the Money Heist motif. The characters use it in the show as a resistance movement chant, it's become part of pop culture since",2020-04-03 23:42:39+00:00,0,1,Money Heist,1,4
1246221605765890000,https://twitter.com/Randy_0395/status/1246221605765894149,Randy_0395,I'll stay off Twitter and binge money heist cuz if one of yall spoil that show for me is war tonight deh,2020-04-03 23:42:39+00:00,0,0,Money Heist,1,4
1246221605564550000,https://twitter.com/Warren_Weir/status/1246221605564559360,Warren_Weir,Question when money heist done Wah me fi do after. ,2020-04-03 23:42:39+00:00,0,1,Money Heist,1,4
1246221601403740000,https://twitter.com/umer_akhlaq95/status/1246221601403744257,umer_akhlaq95,Professor & Pakistan; better love story than twilight. #MoneyHeist #NayaPakistan,2020-04-03 23:42:38+00:00,0,1,Money Heist,1,4
1246221593816300000,https://twitter.com/evalynn_avenue/status/1246221593816305666,evalynn_avenue,"Blacklist, Money Heist, HTGWM, NCSI, Lost in space, Ozark, Madam secretary i got a list",2020-04-03 23:42:36+00:00,1,6,Money Heist,1,4
1246221589907000000,https://twitter.com/czarinegrace/status/1246221589907001345,czarinegrace,just finished the fourth season of money heist and i am emotional as fuck.,2020-04-03 23:42:35+00:00,0,1,Money Heist,1,4
1246221584047710000,https://twitter.com/yvv3s/status/1246221584047714305,yvv3s,kpop gc promo loyal list loyalies shawn mendes smut 18+ feet txt bts furry hot follow trick benji bernie jhope trade users views furry football fancam fl nsfw rt for ffs izone ifb gain gidle italy spain au debut la casa de papel money heist ateez au ,2020-04-03 23:42:33+00:00,0,2,Money Heist,1,4
1246221581778590000,https://twitter.com/mansoor11k/status/1246221581778591744,mansoor11k,Everyone is on Netflix watching money Heist :),2020-04-03 23:42:33+00:00,0,1,Money Heist,1,4
1246221575285870000,https://twitter.com/MbalyDhlamini/status/1246221575285878793,MbalyDhlamini,Money heist,2020-04-03 23:42:31+00:00,1,3,Money Heist,1,4
1246221572546980000,https://twitter.com/lovelshae/status/1246221572546985985,lovelshae,I fckn love Money Heist,2020-04-03 23:42:31+00:00,1,3,Money Heist,1,4
1246221572085410000,https://twitter.com/ahfahrudy/status/1246221572085411841,ahfahrudy,"""Jaque mate, hijo de puta"" Seru banget oi ini Money Heist ",2020-04-03 23:42:31+00:00,0,0,Money Heist,1,4
1246221569866600000,https://twitter.com/IIndonesiaFN/status/1246221569866600448,IIndonesiaFN,New season of money heist sucks shit,2020-04-03 23:42:30+00:00,0,0,Money Heist,1,4
1246221567287120000,https://twitter.com/enteaa/status/1246221567287123968,enteaa,Money heist bby,2020-04-03 23:42:29+00:00,0,0,Money Heist,1,4
1246221557724320000,https://twitter.com/nadayajai/status/1246221557724327936,nadayajai,Okay Money Heist did not have to end like that ,2020-04-03 23:42:27+00:00,0,0,Money Heist,1,4
1246221549746650000,https://twitter.com/TheLeakSpeaks/status/1246221549746651136,TheLeakSpeaks,"Aurturo gets on my LAST nerve. Just sit down and shut the hell up, PLEASE. #MoneyHeist",2020-04-03 23:42:25+00:00,0,0,Money Heist,1,4
1246221545124630000,https://twitter.com/NewYork_Minutee/status/1246221545124630528,NewYork_Minutee,I've watched every show you named and the only one thats even debatable is money heist,2020-04-03 23:42:24+00:00,0,0,Money Heist,1,4
1246221543853750000,https://twitter.com/chalomster/status/1246221543853756421,chalomster,I'm late on money heist,2020-04-03 23:42:24+00:00,0,0,Money Heist,1,4
1246221541190350000,https://twitter.com/Coronaa_viruss/status/1246221541190352904,Coronaa_viruss,After Watching season4 Me : now waiting for Season5 #MoneyHeist ,2020-04-03 23:42:23+00:00,4,3,Money Heist,1,4
1246221532722080000,https://twitter.com/Amusir_/status/1246221532722089986,Amusir_,#NAME?,2020-04-03 23:42:21+00:00,1,1,Money Heist,1,4
1246221531501340000,https://twitter.com/syanniboii_/status/1246221531501346816,syanniboii_,"Ayan, di natulog para lang matapos yung money heist. Checkmate, spoilers ",2020-04-03 23:42:21+00:00,0,0,Money Heist,1,4
1246221525012950000,https://twitter.com/kimiaess/status/1246221525012951042,kimiaess,Is elite connected to money heist??????,2020-04-03 23:42:19+00:00,0,0,Money Heist,1,4
1246221519417720000,https://twitter.com/rodanfarhad/status/1246221519417729027,rodanfarhad,"ok money heist, ok",2020-04-03 23:42:18+00:00,0,35,Money Heist,1,4
1246221513054760000,https://twitter.com/JhudielVillamor/status/1246221513054760960,JhudielVillamor,Ka bitin sa last ep. Sa money heist oy,2020-04-03 23:42:17+00:00,0,0,Money Heist,1,4
1246221512228630000,https://twitter.com/itsxnatashaa/status/1246221512228638721,itsxnatashaa,i’m SO pissed rn bc someone spoilt money heist,2020-04-03 23:42:16+00:00,0,3,Money Heist,1,4
1246221506448890000,https://twitter.com/vvl_fy/status/1246221506448891911,vvl_fy,Tá na hora de money heist,2020-04-03 23:42:15+00:00,0,0,Money Heist,1,4
1246221497552770000,https://twitter.com/crema_perra/status/1246221497552773120,crema_perra,"Finally watching money heist , so far so good",2020-04-03 23:42:13+00:00,0,0,Money Heist,1,4
1246221496726450000,https://twitter.com/iamGielGarcia/status/1246221496726454280,iamGielGarcia,I told my boyfriend we cant wait until quarantine is over to watch Money Heist because motherfuckers out here tryna post spoilers everywhere. Like damn. I hope yall trip and bust yo lips. ,2020-04-03 23:42:13+00:00,0,2,Money Heist,1,4
1246221492981020000,https://twitter.com/ChriceLDN/status/1246221492981022725,ChriceLDN,"The actors in #MoneyHeist are excellent, I feel like the emotions are real man",2020-04-03 23:42:12+00:00,0,0,Money Heist,1,4
1246221492381190000,https://twitter.com/__Diana_M_/status/1246221492381192192,__Diana_M_,I spoiled money heist for myself ,2020-04-03 23:42:12+00:00,0,1,Money Heist,1,4
1246221490980190000,https://twitter.com/BartolomeJan/status/1246221490980192257,BartolomeJan,PUTANGINA BITIN MONEY HEIST PERO SOLID! ,2020-04-03 23:42:11+00:00,0,0,Money Heist,1,4
1246221490560940000,https://twitter.com/IAM_SO_LUCKY/status/1246221490560946182,IAM_SO_LUCKY,My timeline is all about money heist... Got to check it out too ,2020-04-03 23:42:11+00:00,0,2,Money Heist,1,4
1246221481937380000,https://twitter.com/pengistaani/status/1246221481937383424,pengistaani,"Me After Finishing ""money heist Seaon 4""over night just to know that there will be a Seaoson 05 #MoneyHeist4 #LaCasaDePapel",2020-04-03 23:42:09+00:00,8,15,Money Heist,1,4
1246221480641180000,https://twitter.com/itsmeprinchess/status/1246221480641187840,itsmeprinchess,Pinilit ako manuod ni karl ng Money heist kainis ,2020-04-03 23:42:09+00:00,0,0,Money Heist,1,4
1246221477306920000,https://twitter.com/aubreyitis/status/1246221477306929154,aubreyitis,Ako lang ba wala ga http://tan.aw anang Money Heist? Maayo pag magbuhat ug RHIS! Hahahaha ,2020-04-03 23:42:08+00:00,0,1,Money Heist,1,4
1246221471871040000,https://twitter.com/aaizq__/status/1246221471871049745,aaizq__,You know I love you but you really need to stop hating on Money Heist Gracy ,2020-04-03 23:42:07+00:00,0,0,Money Heist,1,4
1246221466267500000,https://twitter.com/only1socialite/status/1246221466267500545,only1socialite,Money Heist is becoming such a drag now.,2020-04-03 23:42:05+00:00,0,0,Money Heist,1,4
1246221456649960000,https://twitter.com/deedrizzleee/status/1246221456649961474,deedrizzleee,"bouta start this new money heist, bye",2020-04-03 23:42:03+00:00,0,0,Money Heist,1,4
1246221455030910000,https://twitter.com/876Taylor_Made/status/1246221455030919168,876Taylor_Made,Watching money heist I’m on episode 5 and wondering why they trust the professor...,2020-04-03 23:42:03+00:00,0,0,Money Heist,1,4
1246221450559830000,https://twitter.com/ameg93/status/1246221450559832065,ameg93,"Problemas de pandemia, no se si ver ozark o moneyheist",2020-04-03 23:42:02+00:00,0,0,Money Heist,1,4
1246221444691950000,https://twitter.com/Ashantii_/status/1246221444691955714,Ashantii_,Money Heist sooo good lol this new season have my heart racing,2020-04-03 23:42:00+00:00,0,0,Money Heist,1,4
1246221441105830000,https://twitter.com/blurrbubble/status/1246221441105833996,blurrbubble,Not gonna watch money heist give it a rest ,2020-04-03 23:41:59+00:00,0,0,Money Heist,1,4
1246221418817340000,https://twitter.com/jwoselyn/status/1246221418817347584,jwoselyn,Money heist!,2020-04-03 23:41:54+00:00,0,1,Money Heist,1,4
1246221414048440000,https://twitter.com/Southside__KB/status/1246221414048444417,Southside__KB,Finished Money heist already ,2020-04-03 23:41:53+00:00,0,0,Money Heist,1,4
1246221411015950000,https://twitter.com/cybams/status/1246221411015954435,cybams,My top 5 movie series of all-time 1. Game of thrones 2. 24 3. Prison Break 4. Breaking Bad 5. Money Heist Drop yours below ,2020-04-03 23:41:52+00:00,0,0,Money Heist,1,4
1246221409937830000,https://twitter.com/arsrys/status/1246221409937838085,arsrys,Magahapon nanamang manunuod ng money heist,2020-04-03 23:41:52+00:00,0,0,Money Heist,1,4
1246221409745070000,https://twitter.com/shawnMmartin/status/1246221409745076225,shawnMmartin,Money Heist. Tiger King is straight ,2020-04-03 23:41:52+00:00,0,0,Money Heist,1,4
1246221408360770000,https://twitter.com/bloocidal/status/1246221408360779776,bloocidal,Done with money heist 4!!! Now i can go to sleep HAHHASh pasni ape? Ternganga tunggu next season keluar tahun 2022?! Thing i hate abt seriesss. Oki nite ,2020-04-03 23:41:52+00:00,0,0,Money Heist,1,4
1246221407429600000,https://twitter.com/rigofelix31/status/1246221407429603331,rigofelix31,Finally Money Heist time,2020-04-03 23:41:51+00:00,0,0,Money Heist,1,4
1246221386600730000,https://twitter.com/joshxursua/status/1246221386600730624,joshxursua,money heist had set the standard too high,2020-04-03 23:41:46+00:00,4,17,Money Heist,1,4
1246221385061530000,https://twitter.com/shanti_ambrea/status/1246221385061539844,shanti_ambrea,I’m bout to lay in my bed eat snack and watch money heist,2020-04-03 23:41:46+00:00,0,1,Money Heist,1,4
1246221368062020000,https://twitter.com/tolu_augustinee/status/1246221368062025733,tolu_augustinee,Money Heist sound fye. Ima tap in,2020-04-03 23:41:42+00:00,0,3,Money Heist,1,4
1246221362273920000,https://twitter.com/SectorMusical12/status/1246221362273927171,SectorMusical12,Stay tune with the New Season of Casa de Papel /Money Heist @SectorMusical12 @SectorLatino12. @Section8Chicago,2020-04-03 23:41:41+00:00,1,4,Money Heist,1,4
1246221361229500000,https://twitter.com/_meekNhumble/status/1246221361229504517,_meekNhumble,money heist have me stress right out wow,2020-04-03 23:41:40+00:00,0,0,Money Heist,1,4
1246221359706820000,https://twitter.com/SaifSyeful/status/1246221359706824704,SaifSyeful,#NowWatching: Money Heist S04,2020-04-03 23:41:40+00:00,0,2,Money Heist,1,4
1246221359430190000,https://twitter.com/ghostofmar/status/1246221359430197250,ghostofmar,there’s a special place in hell for you man tweeting money heist spoilers,2020-04-03 23:41:40+00:00,3,13,Money Heist,1,4
1246221358473840000,https://twitter.com/shreyadivecha/status/1246221358473842693,shreyadivecha,"Mums binging Money Heist so the temptations fucked it for me, gr88!!!",2020-04-03 23:41:40+00:00,0,1,Money Heist,1,4
